time,open,high,low,close,volume,_target_
1322611200,3.19,3.19,3.19,3.19,14.53918495,NaN
1322697600,3.46,3.48,3.3,3.42,233.78003348,-33.333333333333336
1322784000,3.45,3.45,3.04,3.04,131.75704022,-100
1322870400,2.93,2.93,2.93,2.93,0.5,NaN
1323043200,2.82,2.99,2.82,2.93,207.3632656,-35.294117647058776
1323129600,2.9,3.25,2.89,2.98,216.10928902,-75.00000000000003
1323216000,3.05,3.35,3.05,3.3,233.20920018,-16.66666666666674
1323302400,3.27,3.5,2.95,3.3,115.71772709,-36.36363636363641
1323475200,3.2,3.2,3,3.2,12.284375,0
1323561600,3.17,3.37,3.17,3.27,157.77889484,-50
1323648000,3.37,3.6,3.37,3.48,75.61897495,-52.17391304347831
1323734400,3.25,3.59,3.25,3.56,66.15055522,-8.823529411764651
1323820800,3.42,3.49,3.42,3.47,90.7647307,-28.57142857142848
1323907200,3.39,3.45,3.39,3.45,102.74202898,0
1323993600,3.25,3.5,3.25,3.44,84.613001,-24.00000000000002
1324166400,3.25,3.5,3.25,3.5,17.24285714,0
1324252800,3.5,3.98,3.5,3.85,134.73429197,-27.08333333333331
1324339200,4.75,4.75,4.53,4.55,94.74335338,-90.90909090909109
1324425600,4.38,4.38,4.38,4.38,20.89954338,NaN
1324512000,4.19,4.19,4.17,4.17,8.53526439,-100
1324598400,3.86,4.35,3.84,4.22,149.49256188,-25.490196078431364
1324684800,4.33,4.33,4.33,4.33,27.22479474,NaN
1324771200,4.32,4.32,4.27,4.27,24.182423,-100
1324857600,4.27,4.33,4.27,4.33,56.73660508,0
1324944000,4.33,4.33,4.29,4.29,58.07386739,-100
1325030400,4.29,4.3,4.25,4.3,35.55011655,0
1325116800,4.3,4.5,4.3,4.5,36.56096221,0
1325203200,4.26,4.5,4.21,4.21,56.74004969,-100
1325289600,4.39,4.58,4.39,4.58,95.3178781,0
1325376000,4.58,5,4.58,5,21.602,0
1325462400,5,5,5,5,19.048,NaN
1325548800,5.32,5.32,5.14,5.29,88.03728092,-16.66666666666675
1325635200,4.93,5.57,4.93,5.57,107.23326023,0
1325721600,5.72,6.65,5.72,6.65,94.80182926,0
1325808000,6.65,6.9,6,6,33.88274671,-99.99999999999999
1325894400,6.8,6.8,6.8,6.8,0.29585799,NaN
1325980800,6.9,7,6.9,7,5,0
1326067200,6.99,6.99,6.23,6.3,66.8693229,-90.7894736842106
1326153600,6.24,7.14,6.24,7.14,62.28998018,0
1326240000,7.14,7.33,6.25,7,105.35893402,-30.55555555555556
1326326400,6.95,7.38,6.51,6.51,82.30163181,-100
1326412800,6.8,7.36,6.6,6.6,48.97014484,-100
1326499200,6.5,6.5,6.3,6.3,16.836,-100
1326585600,7.15,7.15,7.15,7.15,16.6993007,NaN
1326672000,6.2,7.1,6.2,7.1,12.64929577,0
1326758400,6.5,6.9,6,6,80.51400824,-99.99999999999999
1326844800,5.99,7.1,5.99,7.1,133.44676912,0
1326931200,5.52,7,5.52,6.22,246.71581895,-52.70270270270271
1327017600,6.9,6.95,6.55,6.95,95.82599863,0
1327104000,6.3,6.77,6.28,6.77,81.41385241,0
1327190400,6.79,6.83,6.03,6.79,81.27103303,-5.000000000000005
1327276800,6.5,6.52,6,6.52,94.92062909,0
1327363200,6.52,6.57,6,6.55,85.44624147,-3.5087719298246407
1327449600,6.26,6.86,6,6.31,81.1232564,-63.953488372093084
1327536000,6.27,6.3,5.5,5.5,29.91907058,-100
1327622400,3.8,6.03,3.8,5.88,92.07999287,-6.726457399103154
1327708800,4.91,4.91,4.91,4.91,0.25,NaN
1327795200,5.89,5.9,5.3,5.5,9.45484643,-66.66666666666667
1327881600,5.3,5.58,5.3,5.58,15.16,0
1327968000,5.7,6.22,3.8,5.3,110.50333334,-38.01652892561984
1328054400,5.53,5.99,5.52,5.88,12.05880628,-23.404255319148973
1328140800,5.99,6.28,5.89,6.28,251.00093001,0
1328227200,6.29,6.35,5.93,6.3,155.5524532,-11.904761904761864
1328313600,6.35,6.5,5.94,5.94,67.63499409,-100
1328400000,5.93,6.15,5.6,5.6,47.85042396,-100
1328486400,5.6,5.9,5.2,5.6,29.17833833,-42.85714285714295
1328572800,5.5,5.88,5.5,5.69,165.40541896,-49.999999999999886
1328659200,5.79,5.87,5.66,5.87,83.57202011,0
1328745600,5.52,5.89,5.51,5.89,83.60318875,0
1328832000,5.88,5.88,5.8,5.88,176.93050375,0
1328918400,5.71,5.71,5.5,5.5,1.8794878,-100
1329004800,5.78,5.78,5.55,5.67,64.8434324,-47.82608695652179
1329091200,5.53,5.79,5.5,5.79,99.78443902,0
1329177600,5.2,5.8,4.56,4.89,128.34493428,-73.38709677419355
1329264000,4.9,5.08,4.69,4.69,67.78916535,-100.00000000000001
1329350400,4.5,4.98,4.15,4.51,115.6239213,-56.62650602409646
1329436800,4.67,4.8,4.5,4.67,244.67028923,-43.33333333333332
1329523200,4.67,4.73,4.14,4.23,254.39025201,-84.7457627118643
1329609600,4.38,4.38,4.3,4.38,92.68354434,0
1329696000,4.72,4.72,4.4,4.44,315.93925361,-87.49999999999997
1329782400,4.52,4.58,4.3,4.58,358.44920149,0
1329868800,4.47,4.59,4.46,4.51,75.30876636,-61.53846153846165
1329955200,4.59,5.22,4.55,5.22,714.84400933,0
1330041600,5.12,5.22,4.95,4.95,37.59711782,-100
1330128000,5.11,5.11,5,5,119.80740151,-100
1330214400,4.79,5.07,4.78,4.98,40.9,-31.034482758620637
1330300800,4.97,5.1,4.95,5.04,309.05231411,-39.99999999999988
1330387200,5.09,5.1,4.71,4.88,440.24138707,-56.410256410256395
1330473600,4.97,5,4.85,4.99,242.23784635,-6.666666666666509
1330560000,4.99,5.05,4.9,5,291.16358119,-33.333333333333336
1330646400,4.99,4.99,4.64,4.79,245.97471171,-57.1428571428571
1330732800,4.81,4.99,4.6,4.65,125.91831514,-87.17948717948701
1330819200,4.78,4.81,4.77,4.81,113.6084153,0
1330905600,4.8,5.06,4.77,5.06,518.05455153,0
1330992000,5,5.05,4.95,4.98,296.62794242,-69.99999999999964
1331078400,5.05,5.09,4.93,4.93,373.49234495,-100
1331164800,4.94,5.08,4.87,5.01,326.5657549,-33.33333333333348
1331251200,5.01,5.07,4.93,4.93,277.58947933,-100
1331337600,4.91,4.99,4.85,4.94,114.04892826,-35.714285714285445
1331424000,4.94,5,4.84,5,24.68252609,0
1331510400,4.85,4.99,4.85,4.99,108.76167997,0
1331596800,4.99,5.32,4.96,5.3,734.65394306,-5.555555555555679
1331683200,5.32,5.44,5.27,5.27,1129.74327664,-100
1331769600,5.27,5.43,5.27,5.39,633.16784959,-25
1331856000,5.3,5.41,5.26,5.26,157.69794429,-100
1331942400,5.38,5.42,5.38,5.42,143.87332861,0
1332028800,5.41,5.42,5.24,5.25,412.66352117,-94.44444444444456
1332115200,5.24,5.37,4.83,4.83,415.19375675,-100
1332201600,4.82,4.97,4.79,4.79,279.75591707,-100
1332288000,4.9,4.96,4.9,4.96,9.32862903,0
1332374400,4.86,4.98,4.72,4.91,396.4109947,-26.923076923076962
1332460800,4.73,4.89,4.6,4.78,393.13018477,-37.93103448275842
1332547200,4.72,4.83,4.62,4.83,191.53850932,0
1332633600,4.61,4.84,4.54,4.54,15.47357192,-100
1332720000,4.6,4.75,4.54,4.73,64.76455997,-9.523809523809323
1332806400,4.54,4.97,4.54,4.84,369.59079623,-30.23255813953488
1332892800,4.75,4.95,4.72,4.93,418.64896343,-8.695652173913228
1332979200,4.93,4.93,4.77,4.84,110.39370311,-56.24999999999986
1333065600,4.81,4.91,4.76,4.88,161.39879423,-20.000000000000117
1333152000,4.9,4.92,4.89,4.9,158.37378321,-66.6666666666647
1333238400,4.89,4.89,4.77,4.89,308.5058652,0
1333324800,4.8,5.04,4.78,5.04,888.5786116,0
1333411200,5.04,5.04,4.86,4.99,244.30290125,-27.77777777777772
1333497600,4.92,5.01,4.86,5.01,305.43564088,0
1333584000,4.99,5.04,4.89,5,400.86488527,-26.66666666666663
1333670400,4.9,4.99,4.81,4.99,725.95771755,0
1333756800,4.94,4.94,4.7,4.7,228.65562961,-100
1333843200,4.8,4.8,4.69,4.76,177.21795867,-36.36363636363659
1333929600,4.7,4.85,4.7,4.75,158.55832457,-66.66666666666667
1334016000,4.75,4.87,4.75,4.8,314.81763737,-58.33333333333352
1334102400,4.86,4.92,4.78,4.92,425.60463177,0
1334188800,4.87,4.93,4.73,4.93,756.79455183,0
1334275200,4.88,4.95,4.81,4.93,1102.26589487,-14.285714285714558
1334361600,4.94,5.01,4.94,4.96,544.64998903,-71.42857142857179
1334448000,4.96,4.99,4.92,4.99,114.97408628,0
1334534400,4.93,4.98,4.93,4.98,487.00754874,0
1334620800,4.99,4.99,4.95,4.98,282.51538718,-24.999999999999446
1334707200,4.98,5.18,4.98,5.16,839.9317501,-9.999999999999822
1334793600,5.17,5.18,5.06,5.13,562.65170965,-41.66666666666648
1334880000,5.15,5.38,5.09,5.38,372.83588987,0
1334966400,5.4,5.43,5.19,5.24,301.94356518,-79.16666666666669
1335052800,5.24,5.25,5.17,5.17,139.56864263,-100
1335139200,5.2,5.25,5,5,947.46097439,-100
1335225600,4.99,5.15,4.98,5.08,1975.83110591,-41.17647058823548
1335312000,5.12,5.14,4.86,5.14,1634.21397664,0
1335398400,5.1,5.12,4.86,4.98,762.13021797,-53.84615384615377
1335484800,5.03,5.08,4.99,5.04,718.01401093,-44.44444444444456
1335571200,5.07,5.07,4.85,4.91,205.02552687,-72.72727272727258
1335657600,4.92,4.96,4.81,4.91,62.87862749,-33.33333333333314
1335744000,4.92,5.02,4.87,5,490.58077752,-13.333333333333096
1335830400,4.94,5.04,4.86,4.97,831.7462259,-38.888888888889106
1335916800,5.01,5.15,5.01,5.06,495.31714343,-64.28571428571456
1336003200,5.06,5.13,5.05,5.1,645.08940157,-37.50000000000028
1336089600,5.1,5.15,5.07,5.07,776.0427635,-100
1336176000,5.09,5.11,5.04,5.04,415.56904636,-100
1336262400,5.06,5.1,5.02,5.08,1234.04605552,-24.999999999999446
1336348800,5.05,5.08,4.97,5.05,874.47864459,-27.27272727272742
1336435200,5.06,5.08,4.99,5.02,640.55868732,-66.66666666666733
1336521600,5.02,5.08,5.01,5.02,350.28159466,-85.71428571428608
1336608000,5.02,5.04,4.87,4.87,907.11429341,-100
1336694400,4.97,4.97,4.87,4.95,413.82665677,-19.999999999999645
1336780800,4.95,4.97,4.91,4.91,219.33389116,-100
1336867200,4.95,4.95,4.94,4.94,395.46296566,-100
1336953600,4.93,4.99,4.88,4.93,718.72911768,-54.54545454545484
1337040000,4.95,5.01,4.9,4.95,600.99596383,-54.54545454545447
1337126400,5,5.04,4.98,5.04,178.0332215,0
1337212800,5.02,5.03,5.01,5.02,611.21283218,-50.00000000000222
1337299200,5.03,5.07,5.03,5.07,912.52426975,0
1337385600,5.08,5.08,5.05,5.07,168.0059752,-33.33333333333235
1337472000,5.03,5.08,5.03,5.03,26.40212653,-100
1337558400,5.04,5.09,5.01,5.08,354.05739561,-12.499999999999723
1337644800,5.05,5.07,5,5.03,678.0675855,-57.14285714285696
1337731200,5.02,5.1,5.02,5.1,558.15131265,0
1337817600,5.08,5.12,5.04,5.12,904.74009563,0
1337904000,5.09,5.1,5.08,5.08,274.91026252,-100
1337990400,5.08,5.09,5.06,5.07,388.706217,-66.6666666666647
1338076800,5.08,5.08,5,5.07,913.5296725,-12.499999999999723
1338163200,5.08,5.08,5.07,5.07,180.68383317,-100
1338249600,5.07,5.12,4.95,5.11,1341.51430437,-5.8823529411763475
1338336000,5.07,5.14,5.07,5.14,748.40168128,0
1338422400,5.14,5.17,5.1,5.17,1102.63991433,0
1338508800,5.17,5.24,5.16,5.22,473.66441064,-25.000000000000554
1338595200,5.2,5.21,5.17,5.19,192.43478463,-49.99999999999889
1338681600,5.19,5.2,5.19,5.19,14.33475413,-100
1338768000,5.18,5.24,5.14,5.22,1359.1183093,-20.000000000000355
1338854400,5.22,5.49,5.22,5.37,929.19495142,-44.44444444444441
1338940800,5.39,5.49,5.37,5.41,770.84630967,-66.66666666666667
1339027200,5.41,5.53,5.4,5.53,1412.87520675,0
1339113600,5.48,5.63,5.46,5.61,1397.44902141,-11.764705882352695
1339200000,5.6,5.62,5.47,5.48,353.65603433,-93.3333333333329
1339286400,5.54,5.54,5.42,5.42,270.95117635,-100
1339372800,5.48,5.57,5.4,5.52,667.67216608,-29.411764705882785
1339459200,5.57,5.9,5.53,5.71,9330.40796351,-51.35135135135144
1339545600,5.77,6,5.71,5.86,1690.19740728,-48.2758620689654
1339632000,5.86,5.91,5.79,5.9,3236.50872608,-8.33333333333315
1339718400,5.88,6.42,5.56,6.42,2041.44728738,0
1339804800,6.41,6.52,6.12,6.41,1010.13937535,-27.499999999999893
1339891200,6.41,6.47,6.13,6.19,424.19045736,-82.35294117647044
1339977600,6.13,6.34,5.98,6.06,2483.09865297,-77.77777777777797
1340064000,6.13,6.49,6.13,6.46,1389.04883704,-8.333333333333394
1340150400,6.4,6.65,6.26,6.64,2075.98456731,-2.5641025641027335
1340236800,6.66,6.69,6.64,6.64,480.84201914,-100
1340323200,6.64,6.67,6.48,6.59,963.16079857,-42.10526315789488
1340409600,6.6,6.61,6.33,6.45,1137.14132853,-57.142857142857146
1340496000,6.35,6.45,6.35,6.4,599.17294989,-49.99999999999956
1340582400,6.35,6.35,6.11,6.26,1956.72821545,-37.50000000000005
1340668800,6.26,6.46,6.17,6.41,2273.09860084,-17.241379310344765
1340755200,6.41,6.68,6.34,6.49,11231.7782872,-55.88235294117635
1340841600,6.49,6.54,5.99,6.5,4266.15056833,-7.272727272727281
1340928000,6.5,6.63,6.49,6.52,8127.55500202,-78.57142857142898
1341014400,6.58,6.61,6.5,6.61,828.0520601,0
1341100800,6.6,6.62,6.52,6.52,332.44372303,-100
1341187200,6.55,6.64,6.52,6.61,1792.23613156,-24.999999999999446
1341273600,6.61,6.66,6.4,6.44,1936.39057108,-84.61538461538458
1341360000,6.44,6.55,6.36,6.44,2014.68873238,-57.89473684210512
1341446400,6.52,6.66,6.52,6.6,1406.97193177,-42.85714285714304
1341532800,6.59,6.6,6.39,6.59,1662.61510481,-4.7619047619046615
1341619200,6.6,6.79,6.56,6.79,1408.47982275,0
1341705600,6.8,6.8,6.45,6.73,830.37090426,-19.999999999999847
1341792000,6.77,6.99,6.55,6.94,1751.75552756,-11.363636363636314
1341878400,6.95,7.13,6.95,7.08,1495.14428871,-27.77777777777772
1341964800,7.08,7.15,7.04,7.14,751.6620754,-9.090909090909678
1342051200,7.15,7.59,7.1,7.59,2325.83757491,0
1342137600,7.6,7.69,7.46,7.59,1204.54573744,-43.47826086956537
1342224000,7.58,7.58,7.44,7.55,717.31461973,-21.428571428571654
1342310400,7.55,7.57,7.4,7.57,322.39208253,0
1342396800,7.57,8.3,7.14,8.3,3680.08259313,0
1342483200,8.3,8.8,7.7,8.55,3658.89689039,-22.727272727272716
1342569600,8.5,9.15,8.36,9,2613.84283038,-18.98734177215192
1342656000,9.06,9.2,8.76,8.76,2512.84139938,-100
1342742400,8.76,8.76,7.93,8.44,1378.66512932,-38.55421686746991
1342828800,8.52,8.91,8.2,8.74,2380.64465925,-23.94366197183095
1342915200,8.74,8.8,8.3,8.42,1483.54734477,-76.00000000000016
1343001600,8.42,8.88,8.1,8.59,2585.86162059,-37.179487179487246
1343088000,8.59,8.8,8.25,8.61,1298.89850455,-34.54545454545473
1343174400,8.59,8.64,8.24,8.64,1795.4597738,0
1343260800,8.64,8.83,8.45,8.75,837.67858922,-21.052631578947345
1343347200,8.76,8.91,8.76,8.83,687.49671529,-53.33333333333326
1343433600,8.83,9,8.78,8.88,1498.92603223,-54.545454545454035
1343520000,8.79,8.79,8.7,8.71,590.37066164,-88.88888888888714
1343606400,8.7,9,8.54,9,2423.61350596,0
1343692800,9,9.28,8.92,9.28,1324.42575089,0
1343779200,9.28,9.5,8.9,9.45,2419.60607319,-8.333333333333456
1343865600,9.45,10.52,9.4,10.44,2209.70926083,-7.142857142857154
1343952000,10.4,12,10.1,10.79,2419.41343128,-63.68421052631582
1344038400,10.96,11.2,10.5,10.51,635.36838137,-98.57142857142858
1344124800,10.93,10.93,10.29,10.71,1906.76190708,-34.374999999999794
1344211200,10.71,10.99,10.43,10.84,2070.07812126,-26.785714285714324
1344297600,10.86,10.87,10.72,10.75,1039.03555,-80.00000000000024
1344384000,10.75,11.04,10.7,10.99,2746.09461916,-14.705882352940868
1344470400,11,12.49,10.79,11,2432.99473284,-87.64705882352938
1344556800,11,11.5,10.9,11.32,2554.43905586,-29.99999999999997
1344643200,11.32,11.4,11.25,11.38,358.81692698,-13.333333333333018
1344729600,11.4,11.69,11.34,11.49,838.43263012,-57.142857142857
1344816000,11.42,11.98,11.4,11.89,3499.58597122,-15.517241379310319
1344902400,11.9,12.3,11.81,12.25,1925.97314889,-10.204081632653201
1344988800,12.13,13.2,12.13,13.01,1592.26779355,-17.75700934579437
1345075200,13.14,13.5,12.75,13.42,1529.32907411,-10.666666666666677
1345161600,13.49,16.41,11.5,12.5,4868.2788647,-79.63340122199592
1345248000,12.64,12.99,11.11,11.54,2511.36721749,-77.12765957446811
1345334400,11.86,11.86,7.1,8.06,5427.25152634,-79.83193277310923
1345420800,8.09,10.33,7.86,10.05,3382.49965273,-11.336032388663943
1345507200,9.79,10.51,9.53,10.18,3384.91944347,-33.6734693877551
1345593600,9.99,10.71,9.75,9.96,8193.33129551,-78.12499999999993
1345680000,9.96,10.19,9.78,10.02,2710.25541207,-41.46341463414631
1345766400,10.03,10.51,9.83,10.37,4170.89273974,-20.58823529411774
1345852800,10.45,10.58,10.14,10.57,581.27122838,-2.2727272727272267
1345939200,10.57,10.62,10.2,10.31,1412.06354461,-73.80952380952351
1346025600,10.31,11.93,10.31,10.78,4283.77447567,-70.9876543209877
1346112000,10.9,11.21,10.63,11,2970.10121296,-36.20689655172428
1346198400,11,11.05,10.49,10.78,4768.86011122,-48.214285714285914
1346284800,10.81,10.91,10.51,10.65,1513.88396981,-64.99999999999989
1346371200,10.65,10.8,9.69,10.16,2915.12925669,-57.657657657657644
1346457600,10.2,10.2,9.85,9.91,665.20204584,-82.85714285714269
1346544000,10.07,10.18,9.49,10.18,1340.45182165,0
1346630400,10.17,10.55,9.95,10.55,1166.65101376,0
1346716800,10.36,10.5,10.14,10.36,2649.65990944,-38.888888888889106
1346803200,10.38,10.99,10.12,10.99,1870.38903077,0
1346889600,10.9,11.15,10.68,11.02,3296.23211516,-27.659574468085236
1346976000,11.03,11.1,10.83,11.03,1351.77011209,-25.925925925926073
1347062400,10.98,11.11,10.3,10.97,1355.12940955,-17.28395061728383
1347148800,10.97,11.04,10.84,10.98,1216.12471861,-29.999999999999467
1347235200,10.85,11.08,10.74,10.95,2492.0609078,-38.23529411764731
1347321600,10.95,11.04,10.38,11.04,4794.96358945,0
1347408000,11.04,11.14,10.75,11.14,2414.68753313,0
1347494400,11.17,11.42,10.98,11.3,2138.98077277,-27.272727272727124
1347580800,11.26,11.7,11.05,11.5,2127.29435416,-30.769230769230727
1347667200,11.6,11.65,11.35,11.63,594.79395476,-6.666666666666509
1347753600,11.63,11.8,11.53,11.75,1287.40625221,-18.51851851851869
1347840000,11.75,11.88,11.58,11.85,689.94090289,-10.000000000000355
1347926400,11.85,12.28,11.67,11.91,3735.01772908,-60.65573770491796
1348012800,11.9,12.5,11.9,12.32,1251.58348153,-29.99999999999997
1348099200,12.44,12.66,12.28,12.28,767.93391028,-100
1348185600,12.29,12.35,12.01,12.19,1990.390172,-47.058823529411825
1348272000,12.14,12.25,11.97,11.97,818.04702569,-100
1348358400,12.11,12.11,11.79,11.99,1084.4627435,-37.49999999999972
1348444800,11.99,11.99,11.69,11.9,1523.1995401,-29.999999999999883
1348531200,11.9,12.18,11.56,11.75,3057.44986028,-69.35483870967747
1348617600,11.8,12.2,11.53,12.2,3038.10509723,0
1348704000,12.2,12.38,11.84,12.22,3306.1454631,-29.629629629629605
1348790400,12.21,12.28,11.53,12.28,2842.62287799,0
1348876800,12.28,12.28,12.12,12.28,584.15406141,0
1348963200,12.2,12.28,12.17,12.22,173.21424584,-54.545454545453666
1349049600,12.21,12.27,11.6,12.14,3151.92775758,-19.40298507462672
1349136000,12.2,12.7,12.14,12.64,4634.41771006,-10.714285714285511
1349222400,12.63,12.99,12.45,12.9,4948.45567254,-16.66666666666661
1349308800,12.9,12.9,12.51,12.57,3211.88600052,-84.61538461538451
1349395200,12.61,12.7,11.5,12.5,5459.56068823,-16.666666666666618
1349481600,12.51,12.6,12.06,12.39,1640.41684964,-38.88888888888878
1349568000,12.39,12.45,11.52,11.71,3262.84750678,-79.56989247311813
1349654400,11.7,11.99,10.42,11.62,2885.95781205,-23.56687898089178
1349740800,11.62,12.26,11.52,11.99,1933.93908902,-36.48648648648642
1349827200,11.85,12.25,11.79,12.24,2369.71836122,-2.1739130434782106
1349913600,12.1,12.13,11.58,12.09,2349.86047283,-7.2727272727274315
1350000000,11.95,12.1,11.81,11.9,735.71660723,-68.96551724137927
1350086400,11.9,12,11.81,11.85,486.61590663,-78.94736842105303
1350172800,11.85,11.9,11.79,11.79,336.21764746,-100
1350259200,11.78,11.84,11.03,11.66,3425.95800655,-22.222222222222175
1350345600,11.8,11.94,11.17,11.92,1004.49967705,-2.5974025974025436
1350432000,11.79,11.97,11.15,11.88,3020.89053744,-10.97560975609754
1350518400,11.9,11.9,11.55,11.8,1277.75425699,-28.5714285714285
1350604800,11.75,11.84,11.5,11.67,10149.00152834,-50
1350691200,11.65,11.7,11.53,11.6,704.85501096,-58.82352941176452
1350777600,11.6,11.68,11.29,11.32,2048.2603274,-92.30769230769202
1350864000,11.54,11.57,11.27,11.49,1913.11800635,-26.66666666666663
1350950400,11.5,11.7,11.25,11.58,2717.11005347,-26.666666666666536
1351036800,11.38,11.62,11.01,11.4,3180.17696528,-36.06557377049165
1351123200,11.39,11.39,10.4,10.55,3077.54063611,-84.84848484848482
1351209600,10.46,10.84,9.68,10,2384.64651219,-72.41379310344826
1351296000,10,10.75,9.5,10.43,1989.47751315,-25.600000000000023
1351382400,10.35,10.75,10.3,10.54,972.31928641,-46.66666666666693
1351468800,10.67,10.8,10.32,10.8,2655.79081052,0
1351555200,10.8,10.81,10.43,10.8,2780.31469797,-2.6315789473683595
1351641600,10.79,11,10.66,11,3057.67949809,0
1351728000,11,11.05,10.63,10.85,1726.98832083,-47.61904761904788
1351814400,10.85,10.96,10.45,10.67,2477.44954186,-56.86274509803922
1351900800,10.54,10.69,10.41,10.66,1572.81466123,-10.714285714285511
1351987200,10.67,10.68,10.4,10.64,2010.40623276,-14.285714285714015
1352073600,10.63,10.8,10.5,10.78,5531.26120623,-6.666666666667101
1352160000,10.78,10.8,10.51,10.74,3348.9128113,-20.6896551724139
1352246400,10.68,10.84,10.45,10.8,4027.99948329,-10.256410256410023
1352332800,10.65,10.83,10.25,10.81,2930.39949932,-3.4482758620688916
1352419200,10.69,10.84,10.61,10.8,2342.58038365,-17.391304347825685
1352505600,10.8,10.87,10.63,10.81,1074.44382042,-24.99999999999963
1352592000,10.82,10.85,10.64,10.82,650.67843328,-14.285714285714045
